languageTag,key,message,annotation
ar,systemFlowName_ANS.FAQs.pos.machin,أسئلة شائعة:  كيف يمكن التعاقد على ماكينات الفيزا,
ar,systemFlowName_ANS.FAQs.pos.req.document,أسئلة شائعة:  ما هي الأوراق المطلوبة للتعاقد على ماكينات الفيزا,
ar,systemFlowName_ANS.FAQs.pos.req.document,أسئلة شائعة:  ما هي الأوراق المطلوبة للتعاقد على ماكينات الفيزا,
ar,systemFlowName_ANS.FAQs.pos.set.settlement.time,أسئلة شائعة:  ما هو الوقت المحدد لتسوية مبالغ على الماكينة,
ar,systemFlowName_ANS.FAQs.pos.set.settlement.time,أسئلة شائعة:  ما هو الوقت المحدد لتسوية مبالغ على الماكينة,
ar,systemFlowName_ANS.FAQs.pos.contract.procedur,أسئلة شائعة:  ما هي إجراءات التعاقد ,
ar,systemFlowName_ANS.FAQs.pos.contract.procedur,أسئلة شائعة:  ما هي إجراءات التعاقد ,
ar,systemFlowName_ANS.FAQs.pos.rental.fee.machin,أسئلة شائعة:  هل يوجد قيمة إجارية للماكينة ,
ar,systemFlowName_ANS.FAQs.pos.rental.fee.machin,أسئلة شائعة:  هل يوجد قيمة إجارية للماكينة ,
ar,systemFlowName_ANS.FAQs.pos.commiss.deduct.sale.transact,أسئلة شائعة:  ما هي نسبه العمولة المخصومة على حركات البيع,
ar,systemFlowName_ANS.FAQs.pos.commiss.deduct.sale.transact,أسئلة شائعة:  ما هي نسبه العمولة المخصومة على حركات البيع,
ar,systemFlowName_ANS.FAQs.pos.custom.charg.commiss,أسئلة شائعة:  هل يجوز إضافة عمولة الماكينة على العميل ,
ar,systemFlowName_ANS.FAQs.pos.custom.charg.commiss,أسئلة شائعة:  هل يجوز إضافة عمولة الماكينة على العميل ,
ar,systemFlowName_ANS.FAQs.pos.transact.review,أسئلة شائعة:  كيفة مراجعة حركات البيع ,
ar,systemFlowName_ANS.FAQs.pos.transact.review,أسئلة شائعة:  كيفة مراجعة حركات البيع ,
ar,systemFlowName_ANS.FAQs.pos.advantag.machin,أسئلة شائعة:  ما هي المميزات الأخرى للماكينة,
ar,systemFlowName_ANS.FAQs.pos.advantag.machin,أسئلة شائعة:  ما هي المميزات الأخرى للماكينة,
ar,systemFlowName_ANS.FAQs.pos.machin.link.ret.acc,أسئلة شائعة:  هل يمكن ربط الماكينة بحساب أفراد ,
ar,systemFlowName_ANS.FAQs.pos.machin.link.ret.acc,أسئلة شائعة:  هل يمكن ربط الماكينة بحساب أفراد ,
ar,systemFlowName_ANS.FAQs.pos.long.contract.procedur,أسئلة شائعة:  ما هو زمن اتام عملية التعاقد,
ar,systemFlowName_ANS.FAQs.pos.long.contract.procedur,أسئلة شائعة:  ما هو زمن اتام عملية التعاقد,
ar,systemFlowName_ANS.FAQs.pos.card.accept.machin,أسئلة شائعة:  ما هي انواع الكروت التي تعمل على الماكينة ,
ar,systemFlowName_ANS.FAQs.pos.card.accept.machin,أسئلة شائعة:  ما هي انواع الكروت التي تعمل على الماكينة ,
ar,systemFlowName_ANS.FAQs.pos.period.req.mainten,أسئلة شائعة:  ما هو الوقت المحدد لصيانة الماكينات ,
ar,systemFlowName_ANS.FAQs.pos.period.req.mainten,أسئلة شائعة:  ما هو الوقت المحدد لصيانة الماكينات ,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.chang.user.id,أسئلة شائعة:  هل يمكنني تغيير كود المستخدم الخاص بي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.chang.user.id,أسئلة شائعة:  هل يمكنني تغيير كود المستخدم الخاص بي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.password.us,أسئلة شائعة:  كيف يمكنني الحصول على كلمة المرور لخدمة الأهلي نت/ الأهلي موبايل؟ ,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.password.us,أسئلة شائعة:  كيف يمكنني الحصول على كلمة المرور لخدمة الأهلي نت/ الأهلي موبايل؟ ,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.when.us,أسئلة شائعة:  متي يمكنني استخدام خدمة الأهلي نت؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.when.us,أسئلة شائعة:  متي يمكنني استخدام خدمة الأهلي نت؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.login.first.time.app,أسئلة شائعة:  هل يمكنني الدخول لأول مرة من خلال تطبيق الموبيل البنكي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.login.first.time.app,أسئلة شائعة:  هل يمكنني الدخول لأول مرة من خلال تطبيق الموبيل البنكي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.login.password”.chang,"أسئلة شائعة:  هل يمكنني تغيير كلمة مرور تسجيل الدخول "" Login Password""؟",
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.login.password”.chang,"أسئلة شائعة:  هل يمكنني تغيير كلمة مرور تسجيل الدخول "" Login Password""؟",
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.happen.incorrect.login.password.enter,"أسئلة شائعة:  ماذا يحدث إذا تم ادخال كلمة مرور تسجيل الدخول "" Login Password"" بطريقة غير صحيحة؟",
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.happen.incorrect.login.password.enter,"أسئلة شائعة:  ماذا يحدث إذا تم ادخال كلمة مرور تسجيل الدخول "" Login Password"" بطريقة غير صحيحة؟",
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.web.browser.us.access,أسئلة شائعة:  أي من خدمات المتصفح يمكن استخدامها؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.web.browser.us.access,أسئلة شائعة:  أي من خدمات المتصفح يمكن استخدامها؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.app.avail.ret.corp.custom,أسئلة شائعة:  هل خدمة تطبيق رموز الأمان متاحة للأفراد والشركات؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.app.avail.ret.corp.custom,أسئلة شائعة:  هل خدمة تطبيق رموز الأمان متاحة للأفراد والشركات؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.us.make.transfer.carri.transact,أسئلة شائعة:  كيف يمكنني تفعيل تطبيق رموز الأمان لتنفيذ التحويلات والمعاملات المالية؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.us.make.transfer.carri.transact,أسئلة شائعة:  كيف يمكنني تفعيل تطبيق رموز الأمان لتنفيذ التحويلات والمعاملات المالية؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.app.hard.us.togeth.creat.otp,أسئلة شائعة:  هل يمكنني استخدام تطبيق رموز الأمان وجهاز رموز الأمان معا لأنشاء الرقم السري المتغير ؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.app.hard.us.togeth.creat.otp,أسئلة شائعة:  هل يمكنني استخدام تطبيق رموز الأمان وجهاز رموز الأمان معا لأنشاء الرقم السري المتغير ؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.fingerprint.activ.soft.token.app,أسئلة شائعة:  هل يمكن تفعيل استخدام معرف البصمة على تطبيق رموز الأمان؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.fingerprint.activ.soft.token.app,أسئلة شائعة:  هل يمكن تفعيل استخدام معرف البصمة على تطبيق رموز الأمان؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.avail.ret.corp.custom,أسئلة شائعة:  هل خدمة جهاز رموز الأمان متاحة للأفراد والشركات؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.avail.ret.corp.custom,أسئلة شائعة:  هل خدمة جهاز رموز الأمان متاحة للأفراد والشركات؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.obtain,أسئلة شائعة:  كيف يتم الحصول على جهاز رموز الأمان على خدمة الأهلي نت/ الأهلي موبايل؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.obtain,أسئلة شائعة:  كيف يتم الحصول على جهاز رموز الأمان على خدمة الأهلي نت/ الأهلي موبايل؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.pin.code.assign.hard.token,أسئلة شائعة:  كيف يتم تعيين رقم سري PIN لجهاز رموز الأمان على خدمة الأهلي نت/ الأهلي موبايلي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.pin.code.assign.hard.token,أسئلة شائعة:  كيف يتم تعيين رقم سري PIN لجهاز رموز الأمان على خدمة الأهلي نت/ الأهلي موبايلي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.on.time.password.otp.creat.hard.token,أسئلة شائعة:  كيف يتم انشاء الرقم السري المتغير OTP من خلال جهاز رموز الأمان؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.on.time.password.otp.creat.hard.token,أسئلة شائعة:  كيف يتم انشاء الرقم السري المتغير OTP من خلال جهاز رموز الأمان؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.action.avail.hard.token,أسئلة شائعة:  ما هي الخدمات المتاحة لجهاز رموز الأمان؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.action.avail.hard.token,أسئلة شائعة:  ما هي الخدمات المتاحة لجهاز رموز الأمان؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.us,أسئلة شائعة:  هل يمكن استخدام خدمات جهاز رموز الأمان من خلال الأهلي نت/ الأهلي موبايل؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.us,أسئلة شائعة:  هل يمكن استخدام خدمات جهاز رموز الأمان من خلال الأهلي نت/ الأهلي موبايل؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.financi.transact.carri.acc,أسئلة شائعة:  كيف يمكنني متابعة المعاملات المالية للحسابات؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.financi.transact.carri.acc,أسئلة شائعة:  كيف يمكنني متابعة المعاملات المالية للحسابات؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.financi.transact.print,أسئلة شائعة:  هل يمكنني طباعة المعاملات المالية للحسابات؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.financi.transact.print,أسئلة شائعة:  هل يمكنني طباعة المعاملات المالية للحسابات؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.credit.transact.view.separ,أسئلة شائعة:  هل يمكن عرض نشاط الحساب للمعاملات المدينة فقط او الدائنة فقط؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.credit.transact.view.separ,أسئلة شائعة:  هل يمكن عرض نشاط الحساب للمعاملات المدينة فقط او الدائنة فقط؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.chequ.inquir,أسئلة شائعة:  هل يمكنني الاستعلام عن   تفاصيل الشيكات ؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.chequ.inquir,أسئلة شائعة:  هل يمكنني الاستعلام عن   تفاصيل الشيكات ؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.settl.chequ.obtain,أسئلة شائعة:  كيف يمكنني الحصول على تفاصيل الشيكات المدفوعة؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.settl.chequ.obtain,أسئلة شائعة:  كيف يمكنني الحصول على تفاصيل الشيكات المدفوعة؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.statu.chequ.collect.view,أسئلة شائعة:  هل يمكنني معرفة حالة الشيكات تحت التحصيل؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.statu.chequ.collect.view,أسئلة شائعة:  هل يمكنني معرفة حالة الشيكات تحت التحصيل؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.expens,أسئلة شائعة:  كيف يمكنني متابعة مصروفاتي من خلال خدمة الأهلي نت/ الأهلي موبايلي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.expens,أسئلة شائعة:  كيف يمكنني متابعة مصروفاتي من خلال خدمة الأهلي نت/ الأهلي موبايلي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.creat.budget,أسئلة شائعة:  هل يمكنني عمل ميزانية من خلال خدمة الأهلي نت/ الأهلي موبايل؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.creat.budget,أسئلة شائعة:  هل يمكنني عمل ميزانية من خلال خدمة الأهلي نت/ الأهلي موبايل؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.add.new.categori.classif.transact,أسئلة شائعة:  هل يمكنني إضافة فئات جديدة لتصنيف معاملاتي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.add.new.categori.classif.transact,أسئلة شائعة:  هل يمكنني إضافة فئات جديدة لتصنيف معاملاتي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.add.place,أسئلة شائعة:  هل يمكنني حذف فئات وإضافة فئات اخري بدلا منها؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.add.place,أسئلة شائعة:  هل يمكنني حذف فئات وإضافة فئات اخري بدلا منها؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.modifi.ad.categori.bank,أسئلة شائعة:  هل يمكنني حذف / تعديل الفئات المضافة من خلال البنك؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.modifi.ad.categori.bank,أسئلة شائعة:  هل يمكنني حذف / تعديل الفئات المضافة من خلال البنك؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.classifi.transact,أسئلة شائعة:  هل يمكنني حذف الفئة المصنفة للمعاملة؟ ,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.classifi.transact,أسئلة شائعة:  هل يمكنني حذف الفئة المصنفة للمعاملة؟ ,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.cancel.transact.classif.sub.transact,أسئلة شائعة:  هل يمكنني الغاء تقسيم المعاملة الي معاملات فرعية؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.cancel.transact.classif.sub.transact,أسئلة شائعة:  هل يمكنني الغاء تقسيم المعاملة الي معاملات فرعية؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.cert.deposit.differ.currenc.view,أسئلة شائعة:  هل يمكنني عرض جميع انواع الودائع والشهادات بالعملات المختلفة؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.cert.deposit.differ.currenc.view,أسئلة شائعة:  هل يمكنني عرض جميع انواع الودائع والشهادات بالعملات المختلفة؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,أسئلة شائعة:  كيف يمكنني الحصول على معلومات تفصيلية عن حسابات الودائع او الشهادات؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,أسئلة شائعة:  كيف يمكنني الحصول على معلومات تفصيلية عن حسابات الودائع او الشهادات؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,أسئلة شائعة:  ما هي التفاصيل الخاصة بالودائع او الشهادات التي يمكنني الحصول عليها؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,أسئلة شائعة:  ما هي التفاصيل الخاصة بالودائع او الشهادات التي يمكنني الحصول عليها؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.open,أسئلة شائعة:  هل يمكنني شراء شهادة او ربط وديعة من خلال الخدمة؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.open,أسئلة شائعة:  هل يمكنني شراء شهادة او ربط وديعة من خلال الخدمة؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.redeem,أسئلة شائعة:  هل يمكنني استرداد شهادة او كسر وديعة من خلال الخدمة؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.redeem,أسئلة شائعة:  هل يمكنني استرداد شهادة او كسر وديعة من خلال الخدمة؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.option.amend.cert.deposit,أسئلة شائعة:  ماهي الخيارات المتاحة للتعديل عليها بالنسبة للشهادات والودائع؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.option.amend.cert.deposit,أسئلة شائعة:  ماهي الخيارات المتاحة للتعديل عليها بالنسبة للشهادات والودائع؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.long.process.request.open.redeem.amend.cert.deposit,أسئلة شائعة:  كم يستغرق تنفيذ طلب شراء / تعديل / استرداد شهادة او ربط / كسر وديعة من خلال خدمة الاهلي نت؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.long.process.request.open.redeem.amend.cert.deposit,أسئلة شائعة:  كم يستغرق تنفيذ طلب شراء / تعديل / استرداد شهادة او ربط / كسر وديعة من خلال خدمة الاهلي نت؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.multipl.transfer,أسئلة شائعة:  ما هي خدمة التحويلات المتعددة؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.multipl.transfer,أسئلة شائعة:  ما هي خدمة التحويلات المتعددة؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.bill.payment.recharg.enabl,أسئلة شائعة:  هل يمكن سداد الفواتير وشحن الهاتف؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.bill.payment.recharg.enabl,أسئلة شائعة:  هل يمكن سداد الفواتير وشحن الهاتف؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.across.acc,أسئلة شائعة:  هل يمكنني التحويل بين حساباتي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.across.acc,أسئلة شائعة:  هل يمكنني التحويل بين حساباتي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.acc.bank.insid.egypt,أسئلة شائعة:  هل يمكن التحويل لحسابات في بنوك اخرى داخل مصر؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.acc.bank.insid.egypt,أسئلة شائعة:  هل يمكن التحويل لحسابات في بنوك اخرى داخل مصر؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.currenc.enabl,أسئلة شائعة:  ما هي العملات المسموح بالتعامل بها من خلال خدمة الاهلي نت؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.currenc.enabl,أسئلة شائعة:  ما هي العملات المسموح بالتعامل بها من خلال خدمة الاهلي نت؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.made.acc.insid.outsid,أسئلة شائعة:  هل يمكن اجراء تحويلات لحسابات اخري داخل او خارج البنك الأهلي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.made.acc.insid.outsid,أسئلة شائعة:  هل يمكن اجراء تحويلات لحسابات اخري داخل او خارج البنك الأهلي؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.donat.made,أسئلة شائعة:  هل يمكن اجراء تبرعات؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.donat.made,أسئلة شائعة:  هل يمكن اجراء تبرعات؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.transact.inquir,أسئلة شائعة:  هل يمكن الاستعلام عن المعاملات المالية؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.transact.inquir,أسئلة شائعة:  هل يمكن الاستعلام عن المعاملات المالية؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.monei.transfer.e.wallet.bank,أسئلة شائعة:  هل يمكنني التحويل الي محفظة الكترونية ببنك آخر؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.monei.transfer.e.wallet.bank,أسئلة شائعة:  هل يمكنني التحويل الي محفظة الكترونية ببنك آخر؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.loan.displai,أسئلة شائعة:  هل من الممكن عرض جميع انواع القروض؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.loan.displai,أسئلة شائعة:  هل من الممكن عرض جميع انواع القروض؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.acc.view,أسئلة شائعة:  كيف يمكنني الحصول على معلومات تفصيلية عن حسابات القروض؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.acc.view,أسئلة شائعة:  كيف يمكنني الحصول على معلومات تفصيلية عن حسابات القروض؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.view,أسئلة شائعة:  ما هي التفاصيل الخاصة بالقروض التي يمكنني الحصول عليها؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.view,أسئلة شائعة:  ما هي التفاصيل الخاصة بالقروض التي يمكنني الحصول عليها؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.statement.loan.acc,أسئلة شائعة:  كيف يمكنني عرض كشف حسابات القروض؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.statement.loan.acc,أسئلة شائعة:  كيف يمكنني عرض كشف حسابات القروض؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.print.statement.loan.acc,أسئلة شائعة:  كيف يمكنني طباعة كشف حساب القرض؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.print.statement.loan.acc,أسئلة شائعة:  كيف يمكنني طباعة كشف حساب القرض؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.system.remind.payment.instal,أسئلة شائعة:  هل يمكن للنظام تذكيري بأي مدفوعات او اقساط لدى؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.system.remind.payment.instal,أسئلة شائعة:  هل يمكن للنظام تذكيري بأي مدفوعات او اقساط لدى؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.differ.type.mutual.fund.view,أسئلة شائعة:  هل يمكنني عرض تفاصيل صناديق الاستثمار المختلفة؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.differ.type.mutual.fund.view,أسئلة شائعة:  هل يمكنني عرض تفاصيل صناديق الاستثمار المختلفة؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.not.mutual.fund.acc.account.creat,أسئلة شائعة:  لا يوجد لدى حساب صناديق استثمار ، كيف يمكن انشاء الحساب ؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.not.mutual.fund.acc.account.creat,أسئلة شائعة:  لا يوجد لدى حساب صناديق استثمار ، كيف يمكن انشاء الحساب ؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.primari.acc.assign.upon.open.invest.account,أسئلة شائعة:  ما هو الحساب الأساسي الذي يتم تعيينه عند فتح الحساب الاستثماري؟ ,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.primari.acc.assign.upon.open.invest.account,أسئلة شائعة:  ما هو الحساب الأساسي الذي يتم تعيينه عند فتح الحساب الاستثماري؟ ,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.mutual.fund.view,أسئلة شائعة:  ما هي تفاصيل صناديق الاستثمار التي أستطيع الحصول عليها؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.mutual.fund.view,أسئلة شائعة:  ما هي تفاصيل صناديق الاستثمار التي أستطيع الحصول عليها؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.detail.credit.card,أسئلة شائعة:  هل يمكنني الاطلاع علي بطاقات ائتمان البنك الأهلي المصري عن طريق الأهلي نت؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.detail.credit.card,أسئلة شائعة:  هل يمكنني الاطلاع علي بطاقات ائتمان البنك الأهلي المصري عن طريق الأهلي نت؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.credit.card.due.payment,أسئلة شائعة:  هل يمكنني سداد مستحقات بطاقات الائتمان؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.credit.card.due.payment,أسئلة شائعة:  هل يمكنني سداد مستحقات بطاقات الائتمان؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail,أسئلة شائعة:  ما هي الخدمات المتاحة لبطاقة الخصم المباشر من خلال خدمات الأهلي نت/ الأهلي موبايل؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail,أسئلة شائعة:  ما هي الخدمات المتاحة لبطاقة الخصم المباشر من خلال خدمات الأهلي نت/ الأهلي موبايل؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail.origin.supplementari.card,أسئلة شائعة:  هل يتم استخدام خدمات بطاقات الخصم المباشر للبطاقة الأصلية والاضافية؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail.origin.supplementari.card,أسئلة شائعة:  هل يتم استخدام خدمات بطاقات الخصم المباشر للبطاقة الأصلية والاضافية؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.differ.detail.prepaid.card.view,أسئلة شائعة:  هل يمكنني عرض التفاصيل المختلفة للبطاقات المدفوعة مقدما ؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.differ.detail.prepaid.card.view,أسئلة شائعة:  هل يمكنني عرض التفاصيل المختلفة للبطاقات المدفوعة مقدما ؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.prepaid.card,أسئلة شائعة:  ما هي الخدمات التي يمكننى الحصول عليها للبطاقات المدفوعة مقدما؟,
ar,systemFlowName_ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.prepaid.card,أسئلة شائعة:  ما هي الخدمات التي يمكننى الحصول عليها للبطاقات المدفوعة مقدما؟,
