languageTag,key,message,annotation
ar,ANS.FAQs.alAhlyPhoneCash.chang.mobil.number,يتم سحب كل الرصيد المتاح بالمحفظة ثم زيارة أقرب فرع من فروع مصرفنا والتسجيل في الخدمة مرة أخرى برقم ...,
ar,ANS.FAQs.alAhlyPhoneCash.chang.mobil.number,يتم سحب كل الرصيد المتاح بالمحفظة ثم زيارة أقرب فرع من فروع مصرفنا والتسجيل في الخدمة مرة أخرى برقم ...,
ar,ANS.FAQs.alAhlyPhoneCash.chang.mobil.phone.devic,يتم إعادة تحميل التطبيق من المتجر الخاص بالهاتف و ادخال رقم الهاتف المحمول و الرقم السري و سيصلك كود...,
ar,ANS.FAQs.alAhlyPhoneCash.chang.mobil.phone.devic,يتم إعادة تحميل التطبيق من المتجر الخاص بالهاتف و ادخال رقم الهاتف المحمول و الرقم السري و سيصلك كود...,
ar,ANS.FAQs.alAhlyPhoneCash.mobil.sim.link.wallet.stolen.lost,يتم التواصل بمركز الاتصال على الرقم 19623 أو زيارة أقرب فرع من فروع مصرفنا لايقاف الخدمة ....,
ar,ANS.FAQs.alAhlyPhoneCash.mobil.sim.link.wallet.stolen.lost,يتم التواصل بمركز الاتصال على الرقم 19623 أو زيارة أقرب فرع من فروع مصرفنا لايقاف الخدمة ....,
ar,ANS.FAQs.alAhlyPhoneCash.transfer.amount.wallet.outsid.egypt,لا يمكن التحويل لعميل آخر خارج جمهورية مصر العربية في الوقت الحالي....,
ar,ANS.FAQs.alAhlyPhoneCash.transfer.amount.wallet.outsid.egypt,لا يمكن التحويل لعميل آخر خارج جمهورية مصر العربية في الوقت الحالي....,
ar,ANS.FAQs.alAhlyPhoneCash.review.detail.transact.made.wallet,"متاح الاطلاع على المعاملات السابقة التي تمت من المحفظة وذلك من خلال خدمة ""معاملاتى "" على تطبيق الهات...",
ar,ANS.FAQs.alAhlyPhoneCash.review.detail.transact.made.wallet,"متاح الاطلاع على المعاملات السابقة التي تمت من المحفظة وذلك من خلال خدمة ""معاملاتى "" على تطبيق الهات...",
ar,ANS.FAQs.alAhlyPhoneCash.link.card.wallet,"يتم الدخول على التطبيق واختيار ""محفظتي""ثم  ""بطاقاتي"" ثم اختر إضافة وقم بادخال تفاصيل البطاقة المراد ...",
ar,ANS.FAQs.alAhlyPhoneCash.link.card.wallet,"يتم الدخول على التطبيق واختيار ""محفظتي""ثم  ""بطاقاتي"" ثم اختر إضافة وقم بادخال تفاصيل البطاقة المراد ...",
ar,ANS.FAQs.alAhlyPhoneCash.replac.card.number.link.wallet.upon.replac.due.loss.damag,"يتم الدخول على التطبيق واختيار ""محفظتي""ثم  ""بطاقاتي"" ثم اختر البطاقة المراد استبدالها و الضغط على عل...",
ar,ANS.FAQs.alAhlyPhoneCash.replac.card.number.link.wallet.upon.replac.due.loss.damag,"يتم الدخول على التطبيق واختيار ""محفظتي""ثم  ""بطاقاتي"" ثم اختر البطاقة المراد استبدالها و الضغط على عل...",
ar,ANS.FAQs.alAhlyPhoneCash.close.wallet,يتم سحب الرصيد المتاح بالمحقظة بالكامل ثم زيارة أقرب فرع من فروع مصرفنا ....,
ar,ANS.FAQs.alAhlyPhoneCash.close.wallet,يتم سحب الرصيد المتاح بالمحقظة بالكامل ثم زيارة أقرب فرع من فروع مصرفنا ....,
ar,ANS.FAQs.pos.machin,الاتصال على الرقم المختصر 19823...,
ar,ANS.FAQs.pos.machin,الاتصال على الرقم المختصر 19823...,
ar,ANS.FAQs.pos.req.document,السجل التجاري / البطاقة الضريبية / صورة بطاقة من له حق التوقيع...,
ar,ANS.FAQs.pos.req.document,السجل التجاري / البطاقة الضريبية / صورة بطاقة من له حق التوقيع...,
ar,ANS.FAQs.pos.set.settlement.time,ثاني يوم عمل ...,
ar,ANS.FAQs.pos.set.settlement.time,ثاني يوم عمل ...,
ar,ANS.FAQs.pos.contract.procedur,فتح حساب جاري شركات باي فرع من فروع البنك الأهلي المصري...,
ar,ANS.FAQs.pos.contract.procedur,فتح حساب جاري شركات باي فرع من فروع البنك الأهلي المصري...,
ar,ANS.FAQs.pos.rental.fee.machin,لا - يتم خصم عمولة من حركات البيع على الماكينة وفقا و المتفقع عليه بالعقد...,
ar,ANS.FAQs.pos.rental.fee.machin,لا - يتم خصم عمولة من حركات البيع على الماكينة وفقا و المتفقع عليه بالعقد...,
ar,ANS.FAQs.pos.commiss.deduct.sale.transact,يتم تحديد العمولة وفقا و طبيعة النشاط ...,
ar,ANS.FAQs.pos.commiss.deduct.sale.transact,يتم تحديد العمولة وفقا و طبيعة النشاط ...,
ar,ANS.FAQs.pos.custom.charg.commiss,يتحمل التاجر عمولة حركة البيع وفقا و تعلمات الهيئات الدولية...,
ar,ANS.FAQs.pos.custom.charg.commiss,يتحمل التاجر عمولة حركة البيع وفقا و تعلمات الهيئات الدولية...,
ar,ANS.FAQs.pos.transact.review,يتم ارسال كشف حساب بالحركات اليومية على البريد الالكتروني المعتمد للتاجر ثاني يوم صباحا من تاريخ الح...,
ar,ANS.FAQs.pos.transact.review,يتم ارسال كشف حساب بالحركات اليومية على البريد الالكتروني المعتمد للتاجر ثاني يوم صباحا من تاريخ الح...,
ar,ANS.FAQs.pos.advantag.machin,تقسيط لحاملي البطاقات الائتمانية للبنك الأهلي - خصومات لحاملي البطاقات للبنك الأهلي - خدمة السحب الن...,
ar,ANS.FAQs.pos.advantag.machin,تقسيط لحاملي البطاقات الائتمانية للبنك الأهلي - خصومات لحاملي البطاقات للبنك الأهلي - خدمة السحب الن...,
ar,ANS.FAQs.pos.machin.link.ret.acc,لا - يتم فتح حساب جاري شركات للتعاملات التجارية...,
ar,ANS.FAQs.pos.machin.link.ret.acc,لا - يتم فتح حساب جاري شركات للتعاملات التجارية...,
ar,ANS.FAQs.pos.long.contract.procedur,تتم عملية إتمام التعاقد خلال 5 أيام عمل من تاريخ إتمام عملية فتح الحساب...,
ar,ANS.FAQs.pos.long.contract.procedur,تتم عملية إتمام التعاقد خلال 5 أيام عمل من تاريخ إتمام عملية فتح الحساب...,
ar,ANS.FAQs.pos.card.accept.machin,جميع أنواع الكروت الائتمانية وكروت الخصم المباشر ...,
ar,ANS.FAQs.pos.card.accept.machin,جميع أنواع الكروت الائتمانية وكروت الخصم المباشر ...,
ar,ANS.FAQs.pos.period.req.mainten,داخل القاهرة خلال 24 ساعة - خارج القاهرة 72 ساعة ...,
ar,ANS.FAQs.pos.period.req.mainten,داخل القاهرة خلال 24 ساعة - خارج القاهرة 72 ساعة ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.chang.user.id,لا يمكنك تغيير كود المستخدم الخاص بسيادتكم....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.chang.user.id,لا يمكنك تغيير كود المستخدم الخاص بسيادتكم....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.password.us,"بعد الاشتراك في الخدمة سيتم ارسال كلمة المرور تسجيل الدخول ""Login Passcode علي هاتفك المحمول المسجل...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.password.us,"بعد الاشتراك في الخدمة سيتم ارسال كلمة المرور تسجيل الدخول ""Login Passcode علي هاتفك المحمول المسجل...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.when.us,خدمة الأهلي نت متوفرة على مدار 24 ساعة، 7 أيام في الأسبوع....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.when.us,خدمة الأهلي نت متوفرة على مدار 24 ساعة، 7 أيام في الأسبوع....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.login.first.time.app,"نعم، يمكنك الدخول لأول مرة من خلال تطبيق الموبايل البنكي وانشاء كلمة السر ""Login Password الخاصة بس...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.login.first.time.app,"نعم، يمكنك الدخول لأول مرة من خلال تطبيق الموبايل البنكي وانشاء كلمة السر ""Login Password الخاصة بس...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.login.password.chang,"نعم، يمكنك تغيير كلمة مرور تسجيل الدخول""Login Password  من خلال الضغط على تغيير كلمة المرور > ادخال...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.login.password.chang,"نعم، يمكنك تغيير كلمة مرور تسجيل الدخول""Login Password  من خلال الضغط على تغيير كلمة المرور > ادخال...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.happen.incorrect.login.password.enter,إذا قمت بإدخال كلمة مرور تسجيل الدخول بشكل غير صحيح لـ 5 مرات متتالية، سيتم إيقاف المستخدم ويجب الات...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.happen.incorrect.login.password.enter,إذا قمت بإدخال كلمة مرور تسجيل الدخول بشكل غير صحيح لـ 5 مرات متتالية، سيتم إيقاف المستخدم ويجب الات...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.web.browser.us.access,المتصفحات المدعومة هي مايكروسوفت ايدج وفايرفوكس وجوجل كروم كما يرجى استخدام أحدث اصدار لتلك المتصفحا...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.web.browser.us.access,المتصفحات المدعومة هي مايكروسوفت ايدج وفايرفوكس وجوجل كروم كما يرجى استخدام أحدث اصدار لتلك المتصفحا...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.app.avail.ret.corp.custom,الخدمة متاحة لعملاء البنك الأهلي من الافراد فقط....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.app.avail.ret.corp.custom,الخدمة متاحة لعملاء البنك الأهلي من الافراد فقط....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.us.make.transfer.carri.transact,من خلال تحميل التطبيق من App Store / Google Play ثم تسجيل الدخول على الخدمة > خدمات رموز الأمان > خد...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.us.make.transfer.carri.transact,من خلال تحميل التطبيق من App Store / Google Play ثم تسجيل الدخول على الخدمة > خدمات رموز الأمان > خد...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.app.hard.us.togeth.creat.otp,نعم، يمكن استخدام تطبيق رموز الأمان وجهاز رموز الأمان علي كود المستخدم الخاص بالأفراد في حالة اشتراك...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.app.hard.us.togeth.creat.otp,نعم، يمكن استخدام تطبيق رموز الأمان وجهاز رموز الأمان علي كود المستخدم الخاص بالأفراد في حالة اشتراك...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.fingerprint.activ.soft.token.app,يمكن تفعيل استخدام معرف البصمة فقط على تطبيق رموز الأمان من خلال الاعدادات > المصادقة البيومترية > ا...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.fingerprint.activ.soft.token.app,يمكن تفعيل استخدام معرف البصمة فقط على تطبيق رموز الأمان من خلال الاعدادات > المصادقة البيومترية > ا...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.avail.ret.corp.custom,الخدمة متاحة لعملاء البنك الأهلي من الافراد والشركات....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.avail.ret.corp.custom,الخدمة متاحة لعملاء البنك الأهلي من الافراد والشركات....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.obtain,يتم استلامه من خلال أقرب فرع وتفعيله من خلال خدمة الأهلي نت/ الأهلي موبايل او من خلال الاتصال بمركز ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.obtain,يتم استلامه من خلال أقرب فرع وتفعيله من خلال خدمة الأهلي نت/ الأهلي موبايل او من خلال الاتصال بمركز ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.pin.code.assign.hard.token,يتم الضغط على زر Ok وادخال 4 ارقام وادخاله مرة اخري للتأكيد....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.pin.code.assign.hard.token,يتم الضغط على زر Ok وادخال 4 ارقام وادخاله مرة اخري للتأكيد....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.on.time.password.otp.creat.hard.token,يتم فتح الجهاز من خلال الضغط على OK وادخال الرقم السري PIN الخاص بالجهاز والمكون من 4 ارقام ثم الضغط...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.on.time.password.otp.creat.hard.token,يتم فتح الجهاز من خلال الضغط على OK وادخال الرقم السري PIN الخاص بالجهاز والمكون من 4 ارقام ثم الضغط...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.action.avail.hard.token,تفعيل، إعادة ضبط وإيقاف جهاز رموز الأمان....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.action.avail.hard.token,تفعيل، إعادة ضبط وإيقاف جهاز رموز الأمان....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.us,نعم، يمكن استخدام الخدمة من خلال الأهلي نت والاهلي موبايل....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.us,نعم، يمكن استخدام الخدمة من خلال الأهلي نت والاهلي موبايل....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.financi.transact.carri.acc,يتم الدخول على القائمة الرئيسية > الحساب الجاري وحساب التوفير > نشاط الحساب > ثم تحديد المدة من القا...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.financi.transact.carri.acc,يتم الدخول على القائمة الرئيسية > الحساب الجاري وحساب التوفير > نشاط الحساب > ثم تحديد المدة من القا...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.financi.transact.print,نعم، يمكن طباعة نشاط الحساب وحفظه بصيغة PDF ....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.financi.transact.print,نعم، يمكن طباعة نشاط الحساب وحفظه بصيغة PDF ....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.credit.transact.view.separ,نعم، يمكن عرض المعاملات المدينة فقط او الدائنة فقط من خلال اختيار نوع المعاملة من القائمة المنسدلة ف...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.credit.transact.view.separ,نعم، يمكن عرض المعاملات المدينة فقط او الدائنة فقط من خلال اختيار نوع المعاملة من القائمة المنسدلة ف...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.chequ.inquir,نعم يتم عرض رقم وحالة ومبلغ الشيك. ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.chequ.inquir,نعم يتم عرض رقم وحالة ومبلغ الشيك. ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.settl.chequ.obtain,عن طريق اختيار من القائمة الرئيسية الحسابات > الحسابات >  ثم اختيار استعلام عن حالة الشيك ثم يتم تحد...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.settl.chequ.obtain,عن طريق اختيار من القائمة الرئيسية الحسابات > الحسابات >  ثم اختيار استعلام عن حالة الشيك ثم يتم تحد...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.statu.chequ.collect.view,نعم، يمكنك عرض حالة الشيكات المودعة في مصرفنا تحت التحصيل (محصل / مرفوض / تحت التحصيل)....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.statu.chequ.collect.view,نعم، يمكنك عرض حالة الشيكات المودعة في مصرفنا تحت التحصيل (محصل / مرفوض / تحت التحصيل)....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.expens,يمكنك متابعة جميع معاملاتك المدينة ومصاريفك من خلال خدمة إدارة الأموال الشخصية والتي تتيح لك تصنيف م...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.expens,يمكنك متابعة جميع معاملاتك المدينة ومصاريفك من خلال خدمة إدارة الأموال الشخصية والتي تتيح لك تصنيف م...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.creat.budget,نعم، يمكنك عمل ميزانية لمعاملاتك واختيار الفئة من خلال خدمة إدارة الأموال الشخصية ويمكنك عمل الميزان...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.creat.budget,نعم، يمكنك عمل ميزانية لمعاملاتك واختيار الفئة من خلال خدمة إدارة الأموال الشخصية ويمكنك عمل الميزان...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.add.new.categori.classif.transact,نعم، يمكنك إضافة 7 فئات جديدة و9 فئات فرعية لكل فئة منهم من خلال ادارة الفئات....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.add.new.categori.classif.transact,نعم، يمكنك إضافة 7 فئات جديدة و9 فئات فرعية لكل فئة منهم من خلال ادارة الفئات....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.add.place,لا يمكنك حذف الفئات التي تم اضافتها ولكن يمكن تعديل اسم الفئة....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.add.place,لا يمكنك حذف الفئات التي تم اضافتها ولكن يمكن تعديل اسم الفئة....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.modifi.ad.categori.bank,لا يمكنك حذف او تعديل في الفئات المضافة من خلال البنك او إضافة فئات فرعية لها....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.modifi.ad.categori.bank,لا يمكنك حذف او تعديل في الفئات المضافة من خلال البنك او إضافة فئات فرعية لها....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.classifi.transact,لا يمكنك حذف التصنيف ولكن يمكن تعديل الفئة وإعادة التصنيف مرة اخري....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.classifi.transact,لا يمكنك حذف التصنيف ولكن يمكن تعديل الفئة وإعادة التصنيف مرة اخري....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cancel.transact.classif.sub.transact,لا يمكنك الغاء تقسيم المعاملات ولكن يمكن تعديلها....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cancel.transact.classif.sub.transact,لا يمكنك الغاء تقسيم المعاملات ولكن يمكن تعديلها....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.cert.deposit.differ.currenc.view,"نعم، عن طريق الدخول الي النظام ثم الضغط على ""الحسابات"" والضغط على ""الودائع / الشهادات"" من القائمة ال...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.cert.deposit.differ.currenc.view,"نعم، عن طريق الدخول الي النظام ثم الضغط على ""الحسابات"" والضغط على ""الودائع / الشهادات"" من القائمة ال...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,"عن طريق الضغط على ""الشهادات والودائع"" من الصفحة الرئيسية ثم الضغط على الايقونة بجوار رقم الشهادة / ا...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,"عن طريق الضغط على ""الشهادات والودائع"" من الصفحة الرئيسية ثم الضغط على الايقونة بجوار رقم الشهادة / ا...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,"•	مبلغ ومدة الوديعة او الشهادة
•	رقم حساب الوديعة او الشهادة
•	حالة الوديعة او الشهادة
•	تاريخ ال...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,"•	مبلغ ومدة الوديعة او الشهادة
•	رقم حساب الوديعة او الشهادة
•	حالة الوديعة او الشهادة
•	تاريخ ال...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.open,نعم، يمكن شراء شهادة او ربط وديعة من خلال خدمة الاهلي نت / الاهلي موبايل، وللقيام بذلك يمكنك الضغط ع...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.open,نعم، يمكن شراء شهادة او ربط وديعة من خلال خدمة الاهلي نت / الاهلي موبايل، وللقيام بذلك يمكنك الضغط ع...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.redeem,نعم، يمكن استرداد شهادة او كسر وديعة من خلال خدمة الاهلي نت / الاهلي موبايل، وللقيام بذلك يمكنك الضغ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.redeem,نعم، يمكن استرداد شهادة او كسر وديعة من خلال خدمة الاهلي نت / الاهلي موبايل، وللقيام بذلك يمكنك الضغ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.option.amend.cert.deposit,يمكن من خلال النظام التعديل على تعليمات الاستحقاق من حيث موقف الشهادة او الوديعة / حساب التعلية، ولل...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.option.amend.cert.deposit,يمكن من خلال النظام التعديل على تعليمات الاستحقاق من حيث موقف الشهادة او الوديعة / حساب التعلية، ولل...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.long.process.request.open.redeem.amend.cert.deposit,يتم تنفيذ الطلبات بشكل لحظي Online...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.long.process.request.open.redeem.amend.cert.deposit,يتم تنفيذ الطلبات بشكل لحظي Online...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.multipl.transfer,خدمة التحويلات المتعددة Multiple Transfer تتيح لك إمكانية تنفيذ أكثر من تحويل (داخلي/ محلي) في خطوة ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.multipl.transfer,خدمة التحويلات المتعددة Multiple Transfer تتيح لك إمكانية تنفيذ أكثر من تحويل (داخلي/ محلي) في خطوة ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.bill.payment.recharg.enabl,"نعم، يمكن استخدام خدمات فوري من خلال الأهلي نت والأهلي موبايل من خلال الضغط على ""خدمات المدفوعات"" من...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.bill.payment.recharg.enabl,"نعم، يمكن استخدام خدمات فوري من خلال الأهلي نت والأهلي موبايل من خلال الضغط على ""خدمات المدفوعات"" من...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.across.acc,نعم، يمكن التحويل بين حساباتك وكذلك اجراء التنازل من حساباتك بالعملات المختلفة الي حسابك بالجنية الم...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.across.acc,نعم، يمكن التحويل بين حساباتك وكذلك اجراء التنازل من حساباتك بالعملات المختلفة الي حسابك بالجنية الم...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.acc.bank.insid.egypt,نعم، وفي هذه الحالة ستقوم باستلام جهاز رموز الامان Hard Token من الفرع او تحميل التطبيق الخاص بالـ S...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.acc.bank.insid.egypt,نعم، وفي هذه الحالة ستقوم باستلام جهاز رموز الامان Hard Token من الفرع او تحميل التطبيق الخاص بالـ S...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.currenc.enabl,في حالة التحويل بين حساباتك، فيمكنك التحويل بنفس العملة سواء كانت عملة محلية او اجنبية، كما يمكنك ال...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.currenc.enabl,في حالة التحويل بين حساباتك، فيمكنك التحويل بنفس العملة سواء كانت عملة محلية او اجنبية، كما يمكنك ال...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.made.acc.insid.outsid,نعم يمكن اجراء تحويل لمرة واحدة لمستفيد كذلك يمكنك تسجيل بيانات مستفيدين لأجراء التحويلات لهم مباشرة...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.made.acc.insid.outsid,نعم يمكن اجراء تحويل لمرة واحدة لمستفيد كذلك يمكنك تسجيل بيانات مستفيدين لأجراء التحويلات لهم مباشرة...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.donat.made,نعم يمكنك اجراء التبرعات الي الجهات المختلفة والمتاحة على خدمة الاهلي نت / الاهلي موبايل....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.donat.made,نعم يمكنك اجراء التبرعات الي الجهات المختلفة والمتاحة على خدمة الاهلي نت / الاهلي موبايل....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transact.inquir,نعم يمكن الاستعلام عن المعاملات المالية التي قمت بها من خلال خدمة الاهلي نت وكذلك الاستعلام عن تفاصي...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transact.inquir,نعم يمكن الاستعلام عن المعاملات المالية التي قمت بها من خلال خدمة الاهلي نت وكذلك الاستعلام عن تفاصي...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.monei.transfer.e.wallet.bank,نعم؛ يمكنك التحويل الي محفظة الكترونية داخل/خارج البنك الأهلي المصري....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.monei.transfer.e.wallet.bank,نعم؛ يمكنك التحويل الي محفظة الكترونية داخل/خارج البنك الأهلي المصري....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.loan.displai,نعم، عن طريق الدخول الي النظام ثم اختيار القائمة الرئيسية > الحسابات > القروض والتمويلات...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.loan.displai,نعم، عن طريق الدخول الي النظام ثم اختيار القائمة الرئيسية > الحسابات > القروض والتمويلات...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.acc.view,يمكنك الاستعلام عن تفاصيل القرض /التمويل عن طريق الدخول على القائمة الرئيسية > الحسابات > اختيار الق...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.acc.view,يمكنك الاستعلام عن تفاصيل القرض /التمويل عن طريق الدخول على القائمة الرئيسية > الحسابات > اختيار الق...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.view,"•	اسم المنتج
•	رقم حساب القرض
•	عملة الحساب
•	مبلغ التمويل المصدق عليه
•	رصيد التمويل القائم
•	...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.view,"•	اسم المنتج
•	رقم حساب القرض
•	عملة الحساب
•	مبلغ التمويل المصدق عليه
•	رصيد التمويل القائم
•	...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.statement.loan.acc,عن طريق الدخول على القائمة الرئيسية > الحسابات > اختيار القروض والتمويلات> اختيار عرض كشف حساب القرض...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.statement.loan.acc,عن طريق الدخول على القائمة الرئيسية > الحسابات > اختيار القروض والتمويلات> اختيار عرض كشف حساب القرض...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.print.statement.loan.acc,نعم، يمكن طباعة كشف حساب القرض وحفظه بصيغة PDF....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.print.statement.loan.acc,نعم، يمكن طباعة كشف حساب القرض وحفظه بصيغة PDF....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.system.remind.payment.instal,"نعم. توجد خدمة جديدة متميزة ""فكرني"" تتيح لك إنشاء تذكيرات متعددة بدوريات مختلفة وذلك من خلال الدخول ...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.system.remind.payment.instal,"نعم. توجد خدمة جديدة متميزة ""فكرني"" تتيح لك إنشاء تذكيرات متعددة بدوريات مختلفة وذلك من خلال الدخول ...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.differ.type.mutual.fund.view,"نعم ، عن طريق الدخول الي النظام ثم الدخول على القائمة الرئيسية واختيار ""صناديق الاستثمار"" والضغط علي...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.differ.type.mutual.fund.view,"نعم ، عن طريق الدخول الي النظام ثم الدخول على القائمة الرئيسية واختيار ""صناديق الاستثمار"" والضغط علي...",
