languageTag,key,message,annotation
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.obtain,You can receive a hard token from the nearest branch and activate it via Al Ahly Net/NBE Mobile or b...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.pin.code.assign.hard.token,Click “Ok then enter 4 digits. Re-enter the digits to confirm the PIN code....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.pin.code.assign.hard.token,Click “Ok then enter 4 digits. Re-enter the digits to confirm the PIN code....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.on.time.password.otp.creat.hard.token,"Open the hard token by clicking “OK, enter the hard token 4-digit PIN code then click “1” to create...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.on.time.password.otp.creat.hard.token,"Open the hard token by clicking “OK, enter the hard token 4-digit PIN code then click “1” to create...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.action.avail.hard.token,"You can activate, refresh and deactivate the hard token....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.action.avail.hard.token,"You can activate, refresh and deactivate the hard token....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.us,"Yes, you can use this service via Al Ahly Net/NBE Mobile....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.hard.token.us,"Yes, you can use this service via Al Ahly Net/NBE Mobile....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.financi.transact.carri.acc,Go to the menu>Current and Savings>Account Activity”>  choose “From” and “To” dates from the drop d...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.financi.transact.carri.acc,Go to the menu>Current and Savings>Account Activity”>  choose “From” and “To” dates from the drop d...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.financi.transact.print,"Yes, you can print and save a statement of the account activity in PDF format....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.financi.transact.print,"Yes, you can print and save a statement of the account activity in PDF format....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.credit.transact.view.separ,"Yes, you can view debit transactions only or credit transactions only by choosing the transaction ty...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.credit.transact.view.separ,"Yes, you can view debit transactions only or credit transactions only by choosing the transaction ty...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.chequ.inquir,"Yes, you can view the number, status and amount of the cheque. ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.chequ.inquir,"Yes, you can view the number, status and amount of the cheque. ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.settl.chequ.obtain,"Go to the menu “Accounts>Current & Savings>choose “Cheque Status Inquiry”, then identify the releva...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.settl.chequ.obtain,"Go to the menu “Accounts>Current & Savings>choose “Cheque Status Inquiry”, then identify the releva...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.statu.chequ.collect.view,"Yes, you can view the status of cheques under collection deposited at the Bank (settled/rejected/und...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.statu.chequ.collect.view,"Yes, you can view the status of cheques under collection deposited at the Bank (settled/rejected/und...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.expens,You can track all your debit transactions and expenses via the personal financial management service...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.expens,You can track all your debit transactions and expenses via the personal financial management service...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.creat.budget,"Yes, you can create a budget for your transactions. Choose the category via the personal financial m...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.creat.budget,"Yes, you can create a budget for your transactions. Choose the category via the personal financial m...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.add.new.categori.classif.transact,"Yes, you can add up to 7 new categories and 9 sub-categories for each main category through Manage B...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.add.new.categori.classif.transact,"Yes, you can add up to 7 new categories and 9 sub-categories for each main category through Manage B...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.add.place,You may not remove previously added categories but you can modify the name of the category....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.add.place,You may not remove previously added categories but you can modify the name of the category....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.modifi.ad.categori.bank,You may not remove or modify added categories through the Bank or add sub-categories to them....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.modifi.ad.categori.bank,You may not remove or modify added categories through the Bank or add sub-categories to them....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.classifi.transact,You may not delete the classification but you can modify the category and reclassify the transaction...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.classifi.transact,You may not delete the classification but you can modify the category and reclassify the transaction...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cancel.transact.classif.sub.transact,You may not cancel the classification of transactions but you can modify it....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cancel.transact.classif.sub.transact,You may not cancel the classification of transactions but you can modify it....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.cert.deposit.differ.currenc.view,"Yes, log in and click on “Accounts then “Certificates/Deposits Details” from the side menu....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.cert.deposit.differ.currenc.view,"Yes, log in and click on “Accounts then “Certificates/Deposits Details” from the side menu....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,Click on “Certificates/Deposits on “Home” page then click on the icon next to the certificate/depos...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,Click on “Certificates/Deposits on “Home” page then click on the icon next to the certificate/depos...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,"•	Certificate/deposit amount and period
•	Certificate/deposit account number
•	Certificate/deposit...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,"•	Certificate/deposit amount and period
•	Certificate/deposit account number
•	Certificate/deposit...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.open,"Yes, certificates/deposits can be opened via Al Ahly Net/NBE Mobile. Click on the menu “Accounts, “...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.open,"Yes, certificates/deposits can be opened via Al Ahly Net/NBE Mobile. Click on the menu “Accounts, “...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.redeem,"Yes, certificates/deposits can be redeemed via Al Ahly Net/NBE Mobile. Click on the menu “Accounts,...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.redeem,"Yes, certificates/deposits can be redeemed via Al Ahly Net/NBE Mobile. Click on the menu “Accounts,...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.option.amend.cert.deposit,"To amend maturity instructions, with respect to certificate/deposit status/payout account, click on ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.option.amend.cert.deposit,"To amend maturity instructions, with respect to certificate/deposit status/payout account, click on ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.long.process.request.open.redeem.amend.cert.deposit,All requests are processed in real time online....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.long.process.request.open.redeem.amend.cert.deposit,All requests are processed in real time online....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.multipl.transfer,Multiple transfers enable you to execute more than one (internal/domestic) transfer faster and in a ...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.multipl.transfer,Multiple transfers enable you to execute more than one (internal/domestic) transfer faster and in a ...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.bill.payment.recharg.enabl,"Yes, you can use Fawry services via Al Ahly Net/NBE Mobile by clicking on “Payment Services from th...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.bill.payment.recharg.enabl,"Yes, you can use Fawry services via Al Ahly Net/NBE Mobile by clicking on “Payment Services from th...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.across.acc,"Yes, you can transfer funds across your accounts (Own Account Transfer), and transfer funds from you...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.across.acc,"Yes, you can transfer funds across your accounts (Own Account Transfer), and transfer funds from you...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.acc.bank.insid.egypt,"Yes, in such case, you will have to use a hard token obtained from the branch or download the soft t...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.fund.acc.bank.insid.egypt,"Yes, in such case, you will have to use a hard token obtained from the branch or download the soft t...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.currenc.enabl,"In case of own account transfers, you can transfer funds in the same currency whether a local or for...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.currenc.enabl,"In case of own account transfers, you can transfer funds in the same currency whether a local or for...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.made.acc.insid.outsid,"Yes, you can make a one-time transfer to a payee, or you can enter the details of payees to make tra...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transfer.made.acc.insid.outsid,"Yes, you can make a one-time transfer to a payee, or you can enter the details of payees to make tra...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.donat.made,"Yes, you can donate to the different donation recipients available on Al Ahly Net/NBE Mobile....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.donat.made,"Yes, you can donate to the different donation recipients available on Al Ahly Net/NBE Mobile....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transact.inquir,"Yes, you can inquire about transactions carried out via Al Ahly Net and the relevant details, and do...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transact.inquir,"Yes, you can inquire about transactions carried out via Al Ahly Net and the relevant details, and do...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.monei.transfer.e.wallet.bank,"Yes, you can transfer money to e-wallets inside/outside NBE....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.monei.transfer.e.wallet.bank,"Yes, you can transfer money to e-wallets inside/outside NBE....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.loan.displai,"Yes, by logging in then going to the menu>Accounts>Loans and Finances...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.loan.displai,"Yes, by logging in then going to the menu>Accounts>Loans and Finances...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.acc.view,You can inquire about loan details by going to the menu>Accounts>Loans and Finances>Loan Details.  ...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.acc.view,You can inquire about loan details by going to the menu>Accounts>Loans and Finances>Loan Details.  ...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.view,"•	Product name
•	Loan account number
•	Account currency
•	Sanctioned loan amount
•	Loan outstand...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.loan.view,"•	Product name
•	Loan account number
•	Account currency
•	Sanctioned loan amount
•	Loan outstand...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.statement.loan.acc,Go to the menu>Accounts>Loans and Finances>Loan Account Activity then select the account and one of ...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.statement.loan.acc,Go to the menu>Accounts>Loans and Finances>Loan Account Activity then select the account and one of ...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.print.statement.loan.acc,"Yes, you can print and save a loan account statement in PDF format....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.print.statement.loan.acc,"Yes, you can print and save a loan account statement in PDF format....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.system.remind.payment.instal,Yes.  A new special service “Remind me allows you to set up multiple reminders with different frequ...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.system.remind.payment.instal,Yes.  A new special service “Remind me allows you to set up multiple reminders with different frequ...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.differ.type.mutual.fund.view,"Yes, log in and select “Mutual Funds from the menu, then click on “Investment Details” to view all ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.differ.type.mutual.fund.view,"Yes, log in and select “Mutual Funds from the menu, then click on “Investment Details” to view all ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.not.mutual.fund.acc.account.creat,You can create an investment account for the first time by selecting the mutual funds service and cl...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.not.mutual.fund.acc.account.creat,You can create an investment account for the first time by selecting the mutual funds service and cl...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.primari.acc.assign.upon.open.invest.account,The primary account is the account which receives the coupons of mutual fund certificates. It can be...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.primari.acc.assign.upon.open.invest.account,The primary account is the account which receives the coupons of mutual fund certificates. It can be...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.mutual.fund.view,"•	Outstanding certificate balance 
•	Current value of outstanding certificate balance
•	Latest pri...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.mutual.fund.view,"•	Outstanding certificate balance 
•	Current value of outstanding certificate balance
•	Latest pri...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.detail.credit.card,"Yes. Using the cards services, you can do the following:  
•	Obtain a credit card summary including...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.detail.credit.card,"Yes. Using the cards services, you can do the following:  
•	Obtain a credit card summary including...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.credit.card.due.payment,"Yes, the payment of credit card due amounts is available to Al Ahly Net/NBE Mobile subscribers....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.credit.card.due.payment,"Yes, the payment of credit card due amounts is available to Al Ahly Net/NBE Mobile subscribers....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail,"•	Activate new/renewed debit card.
•	Request new PIN.
•   Reset the number of failed attempts to z...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail,"•	Activate new/renewed debit card.
•	Request new PIN.
•   Reset the number of failed attempts to z...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail.origin.supplementari.card,"Yes, debit card services are available for both the original and supplementary cards....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail.origin.supplementari.card,"Yes, debit card services are available for both the original and supplementary cards....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.differ.detail.prepaid.card.view,"Yes, log in and go to the menu, select “Prepaid Cards, then click on “Card Details” to view all det...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.differ.detail.prepaid.card.view,"Yes, log in and go to the menu, select “Prepaid Cards, then click on “Card Details” to view all det...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.prepaid.card,"•	Inquire about transactions on the card.
•	Activate new and renewed cards.
•	Reset PIN by zeroing...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.prepaid.card,"•	Inquire about transactions on the card.
•	Activate new and renewed cards.
•	Reset PIN by zeroing...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.appli.product,"Yes, you can apply for a personal or auto loan/credit card via Al Ahly Net/NBE Mobile after completi...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.appli.product,"Yes, you can apply for a personal or auto loan/credit card via Al Ahly Net/NBE Mobile after completi...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.statu.submit.loan.app,"You can track the loan status by going to the menu, and clicking on “Loan/Credit Card Application, ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.statu.submit.loan.app,"You can track the loan status by going to the menu, and clicking on “Loan/Credit Card Application, ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.amend.person.info,"Yes, you can amend the following personal information via Al Ahly Net/ NBE Mobile: email, number of ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.amend.person.info,"Yes, you can amend the following personal information via Al Ahly Net/ NBE Mobile: email, number of ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.stand.instruct.enabl.make.transfer.outsid.custom.acc," Yes, this service enables you to set up standing instructions to make transfers to other customers ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.stand.instruct.enabl.make.transfer.outsid.custom.acc," Yes, this service enables you to set up standing instructions to make transfers to other customers ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.stand.instruct.modifi.stop,"Yes, you can stop standing instructions but you cannot modify them....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.stand.instruct.modifi.stop,"Yes, you can stop standing instructions but you cannot modify them....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.execut.stand.instruct.view,"Yes, you can view the number of both executed and unexecuted standing instructions.    ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.execut.stand.instruct.view,"Yes, you can view the number of both executed and unexecuted standing instructions.    ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.primari.acc.select.carri.financi.transact,"Yes, you can select a favourite account to be the primary account for carrying out financial transac...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.primari.acc.select.carri.financi.transact,"Yes, you can select a favourite account to be the primary account for carrying out financial transac...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.open.acc,"Yes, you can open a new sub-account as long as you do not have the same type of account in the same ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.open.acc,"Yes, you can open a new sub-account as long as you do not have the same type of account in the same ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.choos.branch.new.sub.acc,"Yes, you can choose the branch and governorate....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.choos.branch.new.sub.acc,"Yes, you can choose the branch and governorate....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.submit.score.credit.report.request,You can now submit an I-Score credit report request via Al Ahly Net/NBE Mobile to receive the report...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.ret.submit.score.credit.report.request,You can now submit an I-Score credit report request via Al Ahly Net/NBE Mobile to receive the report...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.avail,"o	Inquire about accounts, certificates, deposits, loans and mutual fund certificates. 
o	Inquire ab...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.avail,"o	Inquire about accounts, certificates, deposits, loans and mutual fund certificates. 
o	Inquire ab...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.subscrib, You can subscribe by visiting the nearest NBE branch....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.subscrib, You can subscribe by visiting the nearest NBE branch....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.password.us," After subscribing to the service, the user name and corporate ID will be sent to the email register...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.password.us," After subscribing to the service, the user name and corporate ID will be sent to the email register...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.login.password.chang," Yes, you can change the ""Login Password by clicking on “Change Password>Enter Old Password> New Pa...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.login.password.chang," Yes, you can change the ""Login Password by clicking on “Change Password>Enter Old Password> New Pa...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.happen.incorrect.login.password.enter,"  In case of making 5 failed attempts to enter the login password, the user will be suspended and th...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.happen.incorrect.login.password.enter,"  In case of making 5 failed attempts to enter the login password, the user will be suspended and th...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.web.browser.us.access," Supported browsers are Microsoft Edge, Firefox & Google Chrome. Please use the latest versions of t...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.web.browser.us.access," Supported browsers are Microsoft Edge, Firefox & Google Chrome. Please use the latest versions of t...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.app.support.android.io.oper.system," Yes, the application is supported by Android 9 and later versions and IOS 11 and later versions....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.app.support.android.io.oper.system," Yes, the application is supported by Android 9 and later versions and IOS 11 and later versions....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.max.number.user.singl.corp.custom, There is no maximum limit for the number of corporate users including makers and checkers.  ...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.max.number.user.singl.corp.custom, There is no maximum limit for the number of corporate users including makers and checkers.  ...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.financi.transact.carri.maker.checker," Yes, financial transactions can be carried out by a maker and a checker. The corporate customer may...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.financi.transact.carri.maker.checker," Yes, financial transactions can be carried out by a maker and a checker. The corporate customer may...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.corp.custom.us.soft.token, Not available. Corporate customers can only obtain a hard token from the nearest NBE branch....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.corp.custom.us.soft.token, Not available. Corporate customers can only obtain a hard token from the nearest NBE branch....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.us.carri.financi.transact.corp.custom," Yes, it can be used.  ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.us.carri.financi.transact.corp.custom," Yes, it can be used.  ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.log.us.facial.recognit.fingerprint.avail.corp.custom,"Yes, it is available to corporate customers if supported by the mobile phone used....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.log.us.facial.recognit.fingerprint.avail.corp.custom,"Yes, it is available to corporate customers if supported by the mobile phone used....",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.adjust.login.set.enabl.facial.recognit.fingerprint,You can log in using facial recognition/fingerprint by logging in using the biometric authentication...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.adjust.login.set.enabl.facial.recognit.fingerprint,You can log in using facial recognition/fingerprint by logging in using the biometric authentication...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.facial.recognit.fingerprint.us.togeth.log,"Yes, in case your mobile phone supports using facial recognition & fingerprint simultaneously, they ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.facial.recognit.fingerprint.us.togeth.log,"Yes, in case your mobile phone supports using facial recognition & fingerprint simultaneously, they ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.track.financi.transact.carri.acc, Go to the menu>Current and Savings >Account Activity”>  choose “From” and “To” dates from the drop...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.track.financi.transact.carri.acc, Go to the menu>Current and Savings >Account Activity”>  choose “From” and “To” dates from the drop...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.financi.transact.print," Yes, the account activity can be printed and saved in PDF, CSV & MT940 formats for corporate custom...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.financi.transact.print," Yes, the account activity can be printed and saved in PDF, CSV & MT940 formats for corporate custom...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.debit.credit.transact.view.separ," Yes, you can view debit transactions only or credit transactions only by choosing the transaction t...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.debit.credit.transact.view.separ," Yes, you can view debit transactions only or credit transactions only by choosing the transaction t...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.acc.detail.obtain," Go to menu>Accounts> Current and Savings> Account Details, then select the account via Account Fina...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.acc.detail.obtain," Go to menu>Accounts> Current and Savings> Account Details, then select the account via Account Fina...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.acc.detail.view, Account type/currency>Branch>Account status>Account opening date>IBAN No.>Net available balance>Amo...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.acc.detail.view, Account type/currency>Branch>Account status>Account opening date>IBAN No.>Net available balance>Amo...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.select.carri.financi.transact,"Yes, you can select a favorite account to be the primary account for carrying out financial transact...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.select.carri.financi.transact,"Yes, you can select a favorite account to be the primary account for carrying out financial transact...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.type.deposit.cert.differ.currenc.view,"Yes, log in and click on ""Accounts"" from the main menu, select "" Certificates/Deposits"" then click o...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.type.deposit.cert.differ.currenc.view,"Yes, log in and click on ""Accounts"" from the main menu, select "" Certificates/Deposits"" then click o...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,"All the details of deposits and certificates can be viewed through clicking on ""Certificates/Deposit...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,"All the details of deposits and certificates can be viewed through clicking on ""Certificates/Deposit...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,"Certificate/deposit amount and period
Certificate/deposit account number 
Open date 
Maturity dat...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,"Certificate/deposit amount and period
Certificate/deposit account number 
Open date 
Maturity dat...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.open.cert.deposit," Yes, you can open a certificate or deposit through Al Ahly Net/NBE Mobile. Click on ""Accounts"" from...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.open.cert.deposit," Yes, you can open a certificate or deposit through Al Ahly Net/NBE Mobile. Click on ""Accounts"" from...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.redeem.cert.deposit,"Yes, certificates/deposits can be redeemed through Al Ahly Net/NBE Mobile. Click on ""Accounts"", and ...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.redeem.cert.deposit,"Yes, certificates/deposits can be redeemed through Al Ahly Net/NBE Mobile. Click on ""Accounts"", and ...",
default,ANS.FAQs.alAhlyNet.al.ahly.mobile.corp.avail.option.amend.cert.deposit,"To amend rollover instructions with respect to the certificate/deposit status or payout account, cli...",
default,ANS.FAQs.alAhlyNet.al.ahly.mobile.corp.avail.option.amend.cert.deposit,"To amend rollover instructions with respect to the certificate/deposit status or payout account, cli...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.long.process.request.open.amend.redeem.cert.deposit,All requests are processed in real time online....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.long.process.request.open.amend.redeem.cert.deposit,All requests are processed in real time online....,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.differ.type.mutual.fund.view,"Yes, log in and select ""Mutual Funds"" from the main menu, then click on ""Investment Details"" to view...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.differ.type.mutual.fund.view,"Yes, log in and select ""Mutual Funds"" from the main menu, then click on ""Investment Details"" to view...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.not.mutual.fund.acc.account.creat,"You can create an investment account for the first time by selecting ""Mutual Funds"", clicking on ""Pl...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.not.mutual.fund.acc.account.creat,"You can create an investment account for the first time by selecting ""Mutual Funds"", clicking on ""Pl...",
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.assign.upon.open.invest.account,The primary account is the account which receives the coupons of mutual fund certificates. It can be...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.assign.upon.open.invest.account,The primary account is the account which receives the coupons of mutual fund certificates. It can be...,
default,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.mutual.fund.view,"• Outstanding certificate balance
• Current value of outstanding certificate balance
• Latest pric...",
